float_file,date,lat,lon,ocean,profiler_type,pressure,temperature,salinity
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,238.4,13.015,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,248.6,12.852,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,258.8,12.586,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,269.0,12.126,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,279.1,11.596,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,289.3,11.159,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,299.5,10.942,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,309.7,10.672,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,319.9,10.385,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,330.0,9.956,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,340.2,9.537,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,350.4,9.114,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,360.6,8.758,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,370.8,8.615,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,380.9,8.444,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,391.1,8.372,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,401.3,8.267,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,411.5,8.112,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,421.7,7.989,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,431.8,7.868,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,442.0,7.739,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,452.2,7.607,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,462.4,7.491,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,472.6,7.353,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,482.7,7.236,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,492.9,7.096,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,503.1,6.998,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,513.3,6.905,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,523.5,6.827,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,533.6,6.746,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,543.8,6.646,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,554.0,6.536,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,564.2,6.449,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,574.4,6.358,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,584.5,6.297,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,594.7,6.185,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,604.9,6.103,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,615.1,6.014,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,625.3,5.982,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,635.4,5.901,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,645.6,5.841,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,655.8,5.778,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,666.0,5.708,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,676.2,5.614,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,686.3,5.558,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,696.5,5.506,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,706.7,5.468,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,716.9,5.427,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,727.1,5.368,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,737.2,5.31,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,747.4,5.266,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,757.6,5.232,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,767.8,5.208,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,778.0,5.177,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,788.1,5.106,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,798.3,5.072,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,808.5,5.049,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,818.7,5.008,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,828.9,4.971,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,839.0,4.928,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,849.2,4.884,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,859.4,4.861,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,869.6,4.814,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,879.8,4.781,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,889.9,4.764,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,900.1,4.731,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,910.3,4.688,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,920.5,4.675,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,930.7,4.661,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,940.8,4.648,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,951.0,4.638,
aoml/13857/profiles/R13857_039.nc,1998-09-20 20:13:46+00:00,3.979,-17.841,A,845.0,961.2,4.622,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,11.9,27.947,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,17.0,27.895,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,22.1,27.874,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,27.2,27.863,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,32.3,27.842,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,37.4,27.853,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,42.5,27.853,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,47.5,27.842,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,52.6,27.842,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,57.7,27.737,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,62.8,24.441,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,67.9,19.409,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,73.0,17.265,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,78.1,16.46,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,83.2,15.909,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,88.3,15.465,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,93.4,15.263,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,98.4,15.104,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,106.1,14.906,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,116.3,14.755,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,126.4,14.611,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,136.6,14.473,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,146.8,14.374,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,157.0,14.259,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,167.2,14.102,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,177.3,13.973,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,187.5,13.866,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,197.7,13.76,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,207.9,13.659,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,218.1,13.407,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,228.2,13.128,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,238.4,12.782,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,248.6,12.397,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,258.8,11.84,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,269.0,11.52,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,279.1,10.988,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,289.3,10.559,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,299.5,10.344,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,309.7,10.127,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,319.9,9.908,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,330.0,9.696,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,340.2,9.554,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,350.4,9.375,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,360.6,9.168,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,370.8,8.869,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,380.9,8.68,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,391.1,8.513,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,401.3,8.404,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,411.5,8.279,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,421.7,8.152,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,431.8,8.001,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,442.0,7.86,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,452.2,7.774,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,462.4,7.688,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,472.6,7.568,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,482.7,7.449,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,492.9,7.426,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,503.1,7.319,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,513.3,7.232,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,523.5,7.137,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,533.6,7.006,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,543.8,6.905,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,554.0,6.805,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,564.2,6.716,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,574.4,6.624,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,584.5,6.573,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,594.7,6.536,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,604.9,6.471,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,615.1,6.355,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,625.3,6.261,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,635.4,6.157,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,645.6,6.046,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,655.8,5.95,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,666.0,5.844,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,676.2,5.813,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,686.3,5.795,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,696.5,5.694,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,706.7,5.638,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,716.9,5.561,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,727.1,5.51,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,737.2,5.475,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,747.4,5.444,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,757.6,5.44,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,767.8,5.375,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,778.0,5.313,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,788.1,5.255,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,798.3,5.187,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,808.5,5.136,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,818.7,5.055,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,828.9,5.012,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,839.0,4.961,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,849.2,4.904,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,859.4,4.867,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,869.6,4.841,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,879.8,4.827,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,889.9,4.821,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,900.1,4.801,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,910.3,4.784,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,920.5,4.767,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,930.7,4.748,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,940.8,4.728,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,951.0,4.708,
aoml/13857/profiles/R13857_041.nc,1998-10-12 18:48:49+00:00,3.704,-17.962,A,845.0,961.2,4.685,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,11.9,28.138,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,17.0,28.064,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,22.1,28.011,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,27.2,28.0,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,32.3,28.0,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,37.4,28.021,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,42.5,28.032,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,47.5,28.021,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,52.6,27.916,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,57.7,26.977,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,62.8,24.576,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,67.9,20.001,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,73.0,18.917,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,78.1,17.732,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,83.2,16.964,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,88.3,16.772,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,93.4,16.478,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,98.4,15.909,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,106.1,15.662,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,116.3,15.349,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,126.4,15.161,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,136.6,15.093,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,146.8,14.828,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,157.0,14.638,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,167.2,14.473,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,177.3,14.286,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,187.5,14.135,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,197.7,14.005,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,207.9,13.882,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,218.1,13.744,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,228.2,13.554,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,238.4,13.283,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,248.6,13.031,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,258.8,12.626,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,269.0,12.313,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,279.1,11.97,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,289.3,11.582,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,299.5,11.002,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,309.7,10.727,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,319.9,10.385,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,330.0,10.022,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,340.2,9.67,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,350.4,9.384,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,360.6,9.143,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,370.8,8.894,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,380.9,8.688,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,391.1,8.521,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,401.3,8.327,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,411.5,8.164,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,421.7,8.068,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,431.8,7.974,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,442.0,7.789,
aoml/13857/profiles/R13857_042.nc,1998-10-23 19:44:11+00:00,3.758,-17.823,A,845.0,452.2,7.591,
